Username,Date,Reviews,Rating,Model 
Uniquely Jas,7/25/2024,"The performance is decent something it lags when using the swipe feature to close apps, no issues with gaming. Sturdy, the size is bigger than I thought. I mostly used this tablet for digital drawing/coloring and the pin works great just don't be rough or you will break the tip",4,Galaxy Tab S6 Lite
Jack J. Bulkin,8/24/2024,Nice little Tablet. Great for my son to use in classes rather than wearing down his laptop.,4,Galaxy Tab S6 Lite
Dawn,11/14/2024,Easy to setup and use. It is compatible with a stylus which is nice.,5,Galaxy Tab S6 Lite
RedWolf,10/11/2024,Screen size is perfect for me. I got the tablet for drawing and online courses. So far works great. I also like to use it for streaming shows and surfing the web. The pen works well I just forget that I can't use my finger and the pen at the same time. I love that you can use the pen to write in the search bar,5,Galaxy Tab S6 Lite
Sarai,12/18/2024,"It runs super fast and very well !!I can have Roblox , calls and music playing and it will still run pretty well. Tons of storage for my school work and apps that I use for essays and readings . I like how very slim it is because I’m able to take it with me to school in my backpack or my purse . It’s a very fun and unique tablet , it’s very handy if you need something that’s handy for school and for games !!! I definitely recommend it",5,Galaxy Tab S9
Joe L|Joe L,7/29/2024,"This tablet is more than enough for my needs.The speed, graphics, crisp and vibrant screen, all make for a wonderful experience. I was originally looking into the ultra, but I couldn't justify the purchase when the only real differences are screen, speaker and ram related, and nothing i'll do with it will really max out the current specs. The speakers sound amazing on this thing. Most tablets just have cheap tinny speakers just to fill the spaces while the Galaxy S line seems to have had a lot of thought put into sound quality. The camera is quite decent as well. Not top of the line, but for a tablet, it takes some pretty clear photos.It charges quite fast as well, and stays charged for a while, even with heavy game play, just like my S23 U. I did about 3 hours of straight play on war universe and it was still around 80% when I shut it down.I did make sure to get an illuminated magnetic keyboard case, and a high speed 512gb Samsung Micro SD card for it. Don't need them, just wanted to get them and got a good deal. The next thing I get will be a bluetooth mouse to complete the laptop feel. lolThis is the best tablet for the money in my eyes.",5,Galaxy Tab S9
Anonymous Geek,10/16/2024,"Bought this tablet to replace a Samsung Galaxy Tab S6 which wasn't able to be updated any more. The S9 is noticeably faster and the video quality is excellent, seemingly even better than the S6. I use VLC software to play videos and the new tablet shows no lag and no drops/stalls. Transferring my data from the S6 was done using SmartSwitch (highly recommended) and the USB-C to USB-C cable that came with the S9. This was really very fast. Loading new videos to the S9 from my PC was also fast, much faster than for the S6. No issues at all. Highly recommended.",5,Galaxy Tab S9
Julian,8/23/2024,"Originally, I bought this Tablet with the intent to use it for gaming. Ultimately, I found that there is so much more you can get out of it than that.Its a very thin, lightweight tablet. The screen is an impressive size that felt larger in my hands than I had expected. I was originally considering going for the Ultra, but the size of the S9+ is more than enough for what I need. I actually feel more comfortable using this tablet without the protective case that I purchased for it when at home. I didn't even bother putting on the protective glass screen I bought for it because I don't see myself abusing this tablet as hard as I abuse my phone.The performance is fantastic. This has no problem playing whatever games you might want to play on it and the refresh rate is superb. As someone who regularly uses a high refresh rate monitor, I can appreciate seeing similar performance on a tablet.What I wasn't expecting when I bought this was how much I could get out of Samsung's Second Screen app. This built in application allows you to wirelessly connect your Samsung tablet to your PC and use it as an additional monitor. As someone who regularly uses a laptop for work, its a game changing asset to have. The integration is seamless; you can even choose to enable the touchscreen so that you could browse through documents like you would with a kindle without having to go through the hassle of doing file transfers.However with performance comes a price. It goes without saying that these tablets are pretty damn expensive. If I had to make a recommendation, I would suggest settling for the S9 which my friend bought and is more than satisfied with. Most of what you are getting out of making the jump to the S9+ or Ultra is a larger screen size. Visit your local electronics store and see which one is right for you.",5,Galaxy Tab S9
Dnl,9/6/2024,"In today's tech market, all products are expensive.  The Samsung Tab S9 is an amazing device and out performs all other tablets, imo. I prefer it over the giant iPad I have, and this is the 3rd Samsung Tab I have owned.Setup was simple. Just connect with my phone (S23) and done.Classic black body, tons of memory and storage.  Snappy response and beautiful screen.",5,Galaxy Tab S9
Anthony,1/6/2025,"I needed a new tablet and this S9 was perfect for me. Primary use it for note taking. Great deal, and everything works as intended. Pairs well with my galaxy phone as well.",5,Galaxy Tab S9
Alvin,6/8/2024,"I bought the S9 over a month ago used through Amazon. It's a daily user for small task like, produce web research, typing document and YouTube content. The battery holds up the entire day with moderate use which serves my need. Beautiful color rendition, quick, awesome quad speakers. For a Dex experience, a portable keypad for example, Dexnor or similar is recommended.",4,Galaxy Tab S9
PhillyGirl,2/11/2024,"My previous Samsung Note tablet circa 2014 is very old. Not wanting to purchase a new tablet I reformatted it hopefully to bring it back to life. But its old and not useful for todays apps. About a year or more has passed before looking again at the tablet world.  I rocked a Samsung not 8 phone well past its use and recently upgraded to a S23. I absolutely love the S-pen and S-Note. My new tablet had to be pen capable. Just using a pen is way different than pen features baked into the ecosystem of the device.Enter the S9 tablet family. I played around with the idea of getting by with one from the S8 family because of expense, but I like bells and whistles. I also intend to have this tablet for many years, so OS updating is important.I picked the Samsung S9 plus. Amazon was offering it with 512gb with 13 percent off which was 30 bucks cheaper than the 256gb version. I've played the available built in storage game before.  I'll be using this tablet for a variety of functions so having the larger  space for apps and all of my projects will be nice.Test...First I charge to full capacity before turning it onI then used Samsung's transfer tool and copied my apps from my S23 to the S9 plus tablet. This worked without a hitch.Let those apps updateUpdate the OS under settingsPlay time....Audio-I read that the sound of this tablet was superb so I head to play something from my Amazon collection before heading to YouTube to play some videos. It has rich bass and volume.Video-I played a video from my digital library, Amazon, YouTube and Vudu. Colors were nice and bright so no surprises thereS-pen-Although they were creative with the magnetic back storage, I wished it was like the phone and my old tablet with the S-pen stored inside. The pen itself is pleasantly thicker than anticipated. Samsung made a good move in matching the color of both the pen and tablet. There's a lot of features to learn if you care to. The included S-notes is a beast of a program, but you can also use other programs like OneNote.The only thing with the form of this tablet is it is long horizontally. So when holding that way it seems a bit long. I rather like the more square shape of my old tablet. There's a lot to learn about the features and youtube is a great tutor. Even just now typing this out one came to me with holding down the Ctrl key. It lights up the letters y, a, z, x, c and v which are shortcuts for specific functions. Very cool!When you get it, pay attention to the return policy and use it to death within that time frame. This is already long so I may update only if I come across an issue that impacts negatively.It is pricey, but it is a premium feature tablet. You can get cheaper with going with lesser specs.",5,Galaxy Tab S9
Sam,12/30/2024,"Love this tablet, it runs fast and switches smoothly from app to app. The landscape mode is the only thing I don't really like, it will only turn one direction to watch in landscape which is not convenient. I would check to see when the newest one will be released before spending over 1K on a tablet though. You could end up with an older tablet when the newest is coming out in a month or so.Battery life is great, I use it every day & listen to it all night every night. Easy to set up, easy to use, easy to transport or travel with. Easily pairs with any Bluetooth keyboard and any other BT devices.",4,Galaxy Tab S9
microdoc,1/10/2025,"My wife loves the performance, light weight, did I mention the amazing speed? I am a MacBook M1 and Linux Mint user, so i cannot attest to much more, but if it makes her happier, I am very glad I bought it for her. She is very impressed with the performance and thorough features of the operating system.",5,Galaxy Tab S9
Andrew K.,12/28/2024,This is one of the best purchases I have made over the last few years. Served me well for my productivity. Allows me to get work done out of my desk. And with apps like Second Screen make it an extra monitor on my desk.  And you can always remote into other devices using it. It is quite versatile.,5,Galaxy Tab S9
ChillinInVegas,12/26/2024,"I like Samsung devices because they're user friendly.  This tablet didn't disappoint.  I've been using it for months now, and it's still going strong with no problems.  Clear, crisp display, with vivid colors for steaming movies, videos and gaming.  I'm happy with my purchase.",5,Galaxy Tab S9
aiden,1/11/2025,"I like it very much, it's great to learn sketching for kids, thank you",5,Galaxy Tab S9
Charlotte Emily,10/26/2024,"i got sucked down the rabbit hole of digital planners and stuff from YouTube shorts, and between that and wanting to learn how to digital draw at some point, i ended up getting this on Prime Day for $750 ($794 after tax i think). I 1000% recommend getting it for that price vs the $900+ as that's so much for a previous series with the 10s out now.for that price, it's amazing. i plan to try to keep it going until 2030 just like the new PC i got in June, and if i get that much use out of it, i'll be so happy.dex mode is underrated, and all my stuff BT-connects without issuesyou can also music share with a samsung phone so they can both use the same headphones/earbuds.my friend even made a comment about how he thought it was very nice as someone who's never really gone after serious tablets before. so i take that as a win as well lol",5,Galaxy Tab S9
Puchila,1/4/2025,"I’m enjoying the tablet very much, the size is a little bigger than what I wanted, but I’m enjoying it ,recommend",5,Galaxy Tab S9
ShareBear,8/21/2024,"** 3 Month update ***I’ve set up a reliable Dex ecosystem for my Samsung tablet, Caldigit TS4 to expand the number of ports available, wired mouse and keyboard, and a monitor (HP Omen). With this setup I can run Dex flawlessly (Dex is a built in desktop operating system that comes with Samsung smart phones and tablets)My primary uses for this device are Google workspace (you have to use the chrome browser for all features, the apps are functional, but lack a lot of editing features), web based management systems, and media.The stock speakers are great (comparable to laptop speakers, a little tinny, but generally sound great for the device class)The screen is gorgeous, and as a stand alone tablet you can absolutely use Dex with a Bluetooth mouse and keyboard on the fly, managing a couple windows side by side feels comfortable (not too small)Could this replace your laptop? So long as you don’t rely on specific software. Absolutely, this would be great for student or business owners on the go. Not too big to bring with you, but not too small to be unusable.This thing has exceeded my expectation for sure. Same internals as the ultra tab, smaller screen.Perfect for excel, google sheets, word processing, and when paired with mouse and keyboard is effectively functional as an ultra portable laptop.If most of your work is web based or general word processing 10/10 I’d recommend.Haven’t had any issues with lagging, overheating, or battery health.I do recommend adjusting your battery settings to prevent it from charging past 80%, and while it is convenient disabling fast charging will help preserve the battery life in the long run.",5,Galaxy Tab S9
S. Reyes,10/4/2024,"First off this tablet is great! My recommendation is to price around once a week and see the various colors they offer. It changes! When I bought this one, the beige was cheaper than the black. Then the following week when my husband wanted one. Both of them where at the same price and a few cents more expensive then what I bought mine.I got this tablet to replace my laptop. Don't get me wrong I would rather be on my laptop but due to a wrist injury I can't lift much without help or being in pain. So this is why I got it.I'm a samsung user in general so the setup was easy for me. Everyone's learning curve is different. Wifi is good but the downside it will try to connect to everything! Even the neighbors stuff! Changing and keeping the charge is fine but it drains quickly if I'm watching youtube or playing a moblie game like Honkai: Star Rail. I think I can get 4 hours of Honkai without and be at 10%.",5,Galaxy Tab S9
Vakmere,8/17/2024,"Pro: Great screen and sharpness. Very fast going to any screen, browser, menu scrolling, easy to learn more about all its functions by going on YouTube. I got the 512G memory so plenty of space there. Got a nice case for it. Easy-to-use keyboard is also a plus. Synch easily to my Samsung phone as the Quick Share makes short work of transferring data and apps to this tablet. There's more positives however the fun is exploring it. Bluetooth finds your printers easily and is very useful.  Games are handled very well. Syncs to any other Samsung appliance, TV, and others. Screen protector is something you'll need to decide on. S-Pen is very useful, a learning curve is needed buy easily learned.Con: I don't like Google Sheets or Docs. Very annoying to use especially if you are used to Microsoft Works. To use MS Excel or Word here a subscription is need. Using Google Sheets and docs takes a few YouTube video searches. Can be very confusing trying to find files.No SD slot. No earphones jack. No 5G unless you specifically get one with it. Useless outdoors away from a WIFI signal. Battery does drain a little faster than I'd like and fast charging isn't really that fast.Summary: You'll like this tablet. Screen size is just right and updated regularly the functionality is very high. Screen is very reactive with touch and quick. You'll like it.",4,Galaxy Tab S9
jesse,12/28/2024,"Great buy, even @ the end of 2024. Great performance in all aspects",5,Galaxy Tab S9
Armando A.,12/26/2024,"This tablet is great, hardware very fast, software exceptional",5,Galaxy Tab S9
Yordani alexis alvarez sepulveda,12/27/2024,Super rapida,5,Galaxy Tab S9
Alana Duncan,9/17/2023,"Tablets and I typically don't get along, especially on the Android side of things, which is why my enthusiasm for this tablet has really caught me by surprise. I've owned a few Android tablets, an iPad Mini, and a little Surface tablet -- and mostly these experiences taught me that, just maybe, tablets aren't for me. I always missed having a cursor, or having a keyboard that wasn't a case, or, most of all, programs on my desktop (or even just my Chromebook). So I kind of turned my back on tablets for a while. I was using my two-in-one Samsung Chromebook 2 as a tablet, but the myriad of issues that have recently cropped up on that device made me want to try an actual tablet again.Enter the S9. I've loved this thing from the moment I unboxed it. Calling the color 'beige' almost seems like an insult; it's a nice, silvery white that really makes the device stand out, and the matching color of the S Pen is a nice touch. And the screen is absolutely gorgeous, I can't stop admiring it whenever I wake it up. The colors and brightness are really great, and you can fine tune the latter for your needs. I haven't tried using it in a full blast of sunlight, yet, but it's excelled everywhere else. Portability is a breeze since the S9 is so light. Even with the case I have for it, which adds a bit of heft, it's still much easier to carry around than my Chromebook. And the functionality! I have the Samsung Flip 5 and the Samsung Buds Live, and the S9 interfaces with both of them flawlessly. I can look at messages from my phone (and it also grabbed a bunch of info from it, saving me time) and listen to both my tablet and my phone on my Buds Live, among other things. Gone are the days that I need to pack a separate headset/earphones for my tablet and my phone. It's such a stream-lined setup, I love it.This is ordinarily where I would list all of my cons, but I don't have a lot, honestly. My only dissatisfaction is how expensive the S9's Samsung accessories are (how much for the covers? oof!), and how limited, but maybe more will spring up in time. I used to dislike how limited apps were on Android tablets, but now you can get a huge plethora of apps that connect to your destktop versions. It really just depends on what you use and how you work.So, yeah. I love this thing, as you can tell. I've written this review on it, even. If you need a tablet spruce-up in your life, and you own some other Samsung products, I recommend this one.",5,Galaxy Tab S9
lawyer in Pittsburgh,7/17/2024,"I mainly bought this my first tablet device to take notes on in a way that would store my notes in an easily accessible place and be available to me across devices (on my phone and PC as well). I am having trouble getting my notes from OneNote to synch to the cloud so that my other devices can see them. That is more of a software issue. I bought a Samsung Galaxy Tab S9 NotePaper Screen Panel to improve the writing experience for note taking, which was an improvement. I did not love the writing experience on the bare screen. Too slippery, and too much unintentional palm interaction with screen. I also bought a Dexnor keyboard case for it, which works pretty well, but it is not a great typing experience. Just useful in a pinch. It has good battery life and seems to have good processor speed. All in all I am not sure this was a wise investment to try to transition to digital note taking, away from paper. It remains to be seen if I stick with it or switch back to paper. I have to get the synching working to stick with it.",4,Galaxy Tab S9
GoodTea,12/22/2024,Very Good.,5,Galaxy Tab S9
Doc Jim,9/10/2024,"Finally! A tablet that delivers performance like I have never seen before in an android tablet. Fast screen refresh time and very responsive GPU and CPU. I did have a problem using the smartswitch app. While trying to use smartswitch to copy my phone contents into the tablet, the app wanted to update but was unable to. I allowed the tablet to complete its installation and initialization and when it was done, I updated the smartswitch app then tried again this time with glowing success.I have some concerns with the expected lifetime of this tablets amoled screen but I have read that Samsung has taken steps to prevent burnin and other screen problems.If you want solid performance in an android tablet then this is the one to get. I would not recommend giving this level of tablet to a child.I wold have also purchased the book case keyboard with it had it been available,",5,Galaxy Tab S9
Vincent Van Gopher,8/21/2024,"This tablet is so fast and has a great screen and surprisingly good sound for something so thin.  A relative actually had to ask me to turn it down when I was playing a news broadcast in the next room while they were on the phone.  I wish my Chromebook sounded this good. The fingerprint sensor is super fast and reliable. It also holds a charge really well.  It doesn't run down quickly when in heavy use, and when I just leave it on for a couple days without using it much, it's still above 90 percent on Day 3.IMHO the Android system is much more user-friendly than Apple's, and I have a Samsung phone, so it was especially quick and easy to set it up with the apps I like to use -- it all transferred over by logging in, basically.  I still have to learn all the features, like using Dex, pop-up screens, and the stylus.I do like the form factor of the iPad slightly better -- prefer the more rounded edges. Otherwise, this is pretty much perfect.",5,Galaxy Tab S9
Cliente Kindle,12/22/2024,"|The media could not be loaded.|As a huge Samsung fan, I couldn't have expected anything less than the highest quality technology. The Tab S9+ surprised me and surprises me every day. The purchase through Amazon was quick and easy, best discount, taxes and delivery! The product arrived in perfect condition.",5,Galaxy Tab S9
Pat T|Pat T,9/26/2024,"Set up was simple, and from what I can see for right now no scratches or cosmetic damage of any kind so far and it is running perfectly. The photo I took doesn't do it justice. The screen has great vibrance and clarity. Overall it's great for now. The only thing I find weird is the magnetic pen placement nothing wrong with it but I feel it should've been created differently like some sort of magnetic pocket but that probably what the cases are for.",4,Galaxy Tab S9
NoReply,12/7/2024,Get on black friday sale,5,Galaxy Tab S9
Native American Spirit,9/23/2024,"I chose the smallest of this Samsung line. it's a little bigger than most tablets, but is a perfect for,  well, most everything! I'm so pleased with my choice! the snapdragon processor is fast and smooth, the new screen glass provides extra protection,  for me,that's a great thing,  wifi is awesome fast and no problems. love the on screen touch buttons and you barely have to tap the screen for responding,  nice and sensitive! this size is very portable! this tablet can do so much more, it's like a mini laptop. Excellent blacks and the 4k is mind blowing,  you can't go wrong with Samsung! When I bought mine it was a little pricy, but it will last for many years to come and won't outdated. we have a new Samsung oled 65"" tv and this tablet is compatible with it and all other Samsung products.",5,Galaxy Tab S9
Dave,11/19/2024,Great tablet.  Wifi 7 is fast - I get close to 500 MB per second.  Processor fast as well.  Screen is very clear.,5,Galaxy Tab S9
Latice T.,11/8/2024,im very happy that i can have the choice to hook it up to my phone carrier or leave it just as wifi. It arrived well packaged and it works great. No complaints at all. im glad I made this purchase.,5,Galaxy Tab S9
Iugirl524,11/7/2024,"Awesome tablet. Super fast, the screen is great and does everything I need. Only thing I wish is that I could get Samsung and Apple to work together for messages. There has to be a way to do it if I don’t have a Samsung phone.",5,Galaxy Tab S9
Mike Herrera|Mike Herrera,8/12/2024,"Como lo dije en el título es mi primera tableta nunca me había interesado en comprar una tal vez no era el momento pero luego deber las ventajas que tienen y que tenia un muy bajo precio me decidí por la Samsung Tab S9Plus quizás hubiera podido comprar A9 o S9FE pero quería obtener la gama más alta así que luego desempaquetar lo primero en notar lo liviana y ligera que es,  su pantalla es muy hermosa y su sonido de calidad es espectacular 4 altavoces bien amplificados también la precisión de su Spen para dibujar es practico para destacar compre la 256GB bueno si necesito más almacenamiento con una memoria Micro SD puedo aumentarle otra cosa que me gusta  lo rápido que se sincroniza mi TV Samsung  y con mi  S24U definitivamente excelente compra y estoy muy feliz así que la voy a agregar a mi pequeño ecosistema Samsung.|",5,Galaxy Tab S9
Jesus Ivan,12/4/2024,Producto 100% recomendado|,5,Galaxy Tab S9
Bruce,12/4/2024,Great job,5,Galaxy Tab S9
danny,1/1/2025,Got for Christmas to replace my other samsung tablet. It works great and is faster than my last tablet. My only problem is that they have so many different options and it is hard to get the best one. You just don't know what options are the best for your money or your just getting ripped off buy paying for something that is the same as the another one that is cheaper. Samsung changes just one word and then charges even more money for something that is the same.,3,Galaxy Tab S9
Biggles,5/18/2024,"When I first started setup, I had a major issue with this product. It damped what should have been an exciting time. The tablet is definitely a superstar, but I had an issue getting the Samsung keyboard to show up. This is my 4th Samsung tablet, so it's not like I'm some newbie. I won't drag this out, but it took an online video for me to find the missing component. After that, the magic began. This is the reason that I'm giving the tablet, a definite 5 star, a 4 star rating. It shouldn't take online videos to get the startup successfully completed. I'll still buy Samsung products and still love them, but I wish this could have gone more smoothly. I definitely recommend this tablet and hope your purchase goes smoothly. ETA:  this is a rewrite of my original posting as I always want to be as fair as possible in my reviews.",4,Galaxy Tab S9
pancho,8/14/2023,"So far, the Tablet has been amazing. This is the first time I own a tablet, so I was really satisfied with the size of the S9. To be honest, I was going to buy the S9 Ultra until I realized that I just wanted it for reading and perhaps basic gaming (i.e. Dead cells, gacha games, etc.). I was worried about the S9 since I did not know what to expect for 11', but it has been great and works well. If you are planning to use the tablet as a book, video watcher, and basic gaming, I believe the S9 will suffice. Since I already have a great laptop, I realized that a bigger size was useless for me. So, the size for a consumer that is planning to use it for basic functions will be happy to know that the S9 is more than enough.I like the design of this Tablet; it looks super nice, and the included pen helps a lot when maneuvering around the screen. Actually, I own a Samsung Galaxy Note 9, which is old, but it came with a pen as well, but I never used it; however, with the table, I believe it is critical since it is too big for me to reach the top of the screen (And this is an 11', I cannot imagine how hard would have been if I had a bigger one).The only bad thing I can think of is not with the Table itself but with this listing, they tell you it will come with a ""FREE"" book cover, but I didn't receive it. Amazon was nice enough to give me a partial refund, but now I have no cover T_T. So yeah, don't expect a free book cover. Actually, this is why I lowered the rating since the product itself is fantastic. Nonetheless, the retailer failed to provide me with what they promised. Even when I went to their website, they didn't help at all! It was annoying since they will be like go here, go there to end up not getting anything and wasting time.TL;DR: The tablet is great, comes with a nice pen, and is beautifully designed. However, they didn't give me a book cover. Nonetheless, Amazon helped me by giving me a partial refund.",4,Galaxy Tab S9
Mary H.,7/29/2024,"I moved up from a 5 year old 10"" Samsung Galaxy tablet to this one and have not been disappointed. It has great color and fast processing. There are a lot of features new to this one that I still am learning to use. The S Pen is convenient and the camera takes excellent pictures. The screen is big enough and has great clarity so I can put it on my lap and watch movies in bed. The only drawbacks are the weight (it's heavy) and the battery life which I don't think is as great as Samsung promotes it to be. I did buy a protective cover for it which of course increased the weight. I bought it on sale on an Amazon Prime day so overall I'm happy with this purchase.",5,Galaxy Tab S9
David C. Harris,5/18/2024,"I had never been an Android tablet user and I received a Samsung A7 Lite from T-Mobile supposedly for free, but it was not free. The A7 Lite was very under powered and could not keep up with program/app demands. I had been very pleased that I could put apps on the tablet that I really did not want on my phone. I used the Fit-Bit app as well as the Toyota app quite often, but they were slow. After about 2 years and a number of app & OS updates, the Fit-Bit and Toyota apps were almost worthless; the Toyota app was taking days to update my car's charging history, and the Fit-Bit app took 3 or 4 synchronizations, and still might not be accurate; I thought the problems were with the service and not my A7 tablet. I took a chance on this S9 because it had more memory and a more powerful processor, and boy, I could not be happier. My Toyota charging history has been up to date within hours, and the Fit-Bit data is a one-and-done when synchronizing.  My old A7 would not stream my video from my Synology NSA, but the S9 has no problem. I am very, very happy with my S9 purchase.",5,Galaxy Tab S9
Verified Customer,9/16/2024,"Its a Samsung so you know it is a great quality tablet. Super fast and holds a charge for a long time. Screen makes images look great. I did reject the order because it was supposed to be overnight and I needed it. I went to Best Buy and bought it there. Amazon is getting bad on actually getting you the order overnight.  I had to wait 3 days to cancel the order because it sat in some warehouse.  Then it took 10 days for them to credit my card. An item that cost $1000 and is never delivered, should be refunded right away.",5,Galaxy Tab S9
AmazonCustomer,2/4/2024,"I've always bought the cheaper Samsung A series Android tablets and they've always disappointed in the long run. The S9 is just so responsive and quick at everything it does that I think it's worth the higher price. The OLED screen is excellent overall and it's just a joy to use.I tried to go the iPad route to see what all the hype was about and bought the base model 9th gen about a year ago. It was a pretty good tablet with a nice screen and decent speed, but the Apple ecosystem just wasn't for me. The S9 is better at everything and doesn't have big black bars on the sides of your videos due to Apple's unique display ratio. The 120Hz screen on the S9 is amazing. It made my iPad feel terrible to use when I went back to it for a comparison.I think most of all I missed the Google discover news feed (swipe left when on home screen). Apple news is a paid thing for most of the content and I found myself using my android phone to get my my news feed vs. my Apple tablet. The Google news app on iPad just wasn't the same. One thing I really did like about the iPad was the gestures. Turns out that android has pretty much identical gestures in the display options  and it's the best of both worlds for me on the s9 now. Don't think I'll have to upgrade for quite a while with how powerful this S9 is!",5,Galaxy Tab S9
MD,9/6/2023,"I bought this to replace a similar Galaxy Tab S4.  Nothing wrong with the older tablet, just was ready to upgrade- five years of use and not a single problem with it!  Anyway, there is almost no question the Tab S is the best Android tablet. The LED screens are just fantastic.  This new model is even faster yet.  0.5"" bigger screen (11"" instead of 10.5"") and almost the same size and weight.I got in on the deal that increased the memory and doubled the storage for no extra charge, so an astounding 12GB of memory and 256GB of storage- both way more than I will ever need.  S-pen works very well.  Sound is great (for a tablet).  Love the new in-screen fingerprint sensor.  Micro SD card slot works perfectly.The only thing I hate is that there is no headphone jack.  Almost didn't buy it for that reason, alone.  I hate using adapters/dongles.  And to use a dongle means I have to pry out the magnetic USB charger connector I love, every time, which is very difficult to do and I will likely lose it because it is so small.  There is ZERO reason to not include a headphone jack.  There is plenty of space, and they make jacks that are just as water-resistant as the USB port.  OK, I will stop with that rant.Oh, the price is crazy too.  Most people simply will not spend this much on a tablet, opting for something like the ""A"" line instead.  This model was $200 MORE than the crazy high price of my old S4, but the screen on the ""S"" is just so nice, so I just gotta have it :)",5,Galaxy Tab S9
Heather Byrd,11/10/2024,Great price and has held up very well for my teenager!,5,Galaxy Tab S9
Kathy,6/27/2024,"This is my 3rd Samsung Galaxy S series tablet. I upgraded from my S6 to this one.  While the cost is more than I'd like to spend, the quality is great. The pictures are crisp and the speakers are great. The S pen that comes with it is a great feature and I'm glad it comes with the tablet and isn't an add on accessory. I got the base model which is similarly sized to my S6 because it was what I could afford.  I'd like to get the bigger model (plus or ultra) but they are just cost prohibitive.  The S series still has an expandable micro SD card slot, which I use.  I'm a die hard android user, so after months of consideration, finally caved.  Gave my daughter the S6 and now we are both happy.",5,Galaxy Tab S9
Carolina Blackman N|Carolina Blackman N,10/19/2024,"I'm a Samsung fan, and I love this tab. It's big and comfortable, and it's portable in any type of bag. Also, the processor it's really good, I'm using my tab for running games and taking notes.",5,Galaxy Tab S9
Nate H.,9/29/2024,"Purchased to eliminate my use of paper. I've been looking for a way to do this for a long time.The pen and review on PDFs in Samsung Notes took a minute to figure out. Not that I have it figured out, I can better review documents and provide feedback than when I was stuck on paper.",5,Galaxy Tab S9
Theodore Nichols|Theodore Nichols,6/20/2024,"I was torn between getting a Windows Surface Pro or a Galaxy Tab for a while. I wanted something portable that I could use as a computer to access my files online, work with my photos in Lightroom, and take notes or draw. I ultimately decided to go with the Tab S9 because of Samsung's strong reputation in electronics, their integration with Windows, and the DEX feature.I'm not disappointed, as the Tab S9 meets all my expectations. I’ve started bringing it to work for productivity and note-taking is fun now that my handwriting can be converted to text. However, Android software is not Windows, and trying to replicate my PC experience on the tablet has encountered some roadblocks. Fortunately, there is always a workaround.",5,Galaxy Tab S9
Steve T,4/3/2024,"This replaced my Samsung Tab S2 (a 2016 purchase).  The best part is the rich audio, absolutely stunning (and louder than the S2 I had been using).  Thankfully my phone charger also charges this tablet, the chargers are no longer included in the box.  There is no instruction booklet either, but you can view it on the phone or download it from the Samsung web site.  The Pen is a new toy for me, and it will be a while before I learn all it can do.  The product I purchased connects by means of WiFi 6 which is fast, my old Tab was WiFi or an added component on my wireless service of my phone carrier - I found that WiFi use only is totally sufficient in our world today compared to 2016.  If I get half as many years as my Tab S2 then the cost is well worth it - though I tend to stretch use out as long as I can.",5,Galaxy Tab S9
jj,6/3/2024,"It's a nice improvement over my tab S5. which is still working perfectly,  I only upgraded because the support period for software updates and security ran out on my older model.  I am not happy with only 4-5 years of support but they want your money and planned obsolescence is an unfortunate sign of the times.  The new model tablet works well and includes some great upgrades. But I'm still Very disappointed in Samsungs limited support time.",4,Galaxy Tab S9
BC,10/19/2024,I was skeptical that I’d use it for much other than streaming and reading but I find I use it more for work than my laptop these days.,5,Galaxy Tab S9
Ignis Divinus,9/7/2024,"Got it from Amazon resale. Huge discount from brand new. When I got it, it was literally brand new. Still had the film on it. Mint condition never used. It’s fast and beautiful. It’s highly recommended if you want a tablet. This is by far the best next to the iPad OLED. This screen is OLED of course and it’s just beauty. 120hz screen. So smooth too.",5,Galaxy Tab S9
Mikie,10/25/2024,Bought it for my husband.  He has not stopped using it.  Guess that says enough...lol.,5,Galaxy Tab S9
S. McCallister,3/30/2024,"This is my third Samsung Android tablet, with my previous one being the Galaxy Tab 7.  This is obviously newer, but it's also larger, nearly as large a screen as a 13"" laptop.  The screen and build quality are wonderful... and the extra real estate allows for even more immersive movies and gaming.  But bigger also means more bulky and heavy to travel with, especially if you also need to be carrying a laptop.  My wife uses her tablet as her primary device, and she loves this tablet.  I appreciate it, but when I go for a long trip later this year it will be interesting to see how I feel about its bulk.  Again, no technical complaints about this device, but I do think you need to consider how it will fit into your life and travels.  For someone who primaryily uses thi in one or two place, I'd have no reservations recommending it, just to be clear.",5,Galaxy Tab S9
Amazon Customer,2/19/2024,"Just got this today & WOW!  It's been quite a long time since I've had a tablet and this thing is crazy!  I was thinking I might regret getting the Plus vs. the Ultra because of the screen size, but the 12.4"" is perfect (I looked at it compared to the 14.4"" screen on my Lenovo laptop, and quickly realized that the 14.6 S9 Ultra would have been far too big and heavy for what I wanted).  I  The screen and lightweight are the two things that blew me away at first.  It was very easy to sync absolutely everything with my new S24 Ultra.  I'm looking forward to getting the tempered glass screen protector and magnetic Dexnor Case with built  in keyboard/S Pen holder tomorrow (as well as the new Watch6).  This tablet is an Android freak's (like me) dream come true.  Now I won't miss my Fold 4 as the S24 Ultra and Tab 6 Plus seem to compliment each other very well.",5,Galaxy Tab S9
